1.082136535644531250e+02
9.289046478271484375e+01
8.221089172363281250e+01
1.834047851562500000e+02
9.116330718994140625e+01
9.384773254394531250e+01
1.109355163574218750e+02
7.710634613037109375e+01
1.126991806030273438e+02
1.075120239257812500e+02
9.895700836181640625e+01
7.956036376953125000e+01
2.179642639160156250e+02
1.025370941162109375e+02
