5.274621582031250000e+01
4.977657699584960938e+01
6.798204040527343750e+01
6.079200363159179688e+01
6.958601379394531250e+01
7.230134582519531250e+01
6.637813568115234375e+01
7.043654632568359375e+01
5.217402267456054688e+01
6.863629913330078125e+01
5.358955383300781250e+01
6.206387329101562500e+01
5.000644683837890625e+01
4.761608505249023438e+01
1.968906097412109375e+02
7.193991851806640625e+01
6.345946121215820312e+01
6.994266510009765625e+01
5.009692001342773438e+01
5.548503875732421875e+01
7.943077087402343750e+01
5.269514465332031250e+01
5.966995620727539062e+01
7.947653198242187500e+01
4.987392425537109375e+01
5.386546325683593750e+01
5.152517318725585938e+01
5.923968887329101562e+01
9.250516510009765625e+01
8.404448699951171875e+01
1.641076202392578125e+02
8.170742034912109375e+01
6.536466217041015625e+01
6.793698883056640625e+01
5.447352981567382812e+01
5.762742233276367188e+01
5.391615676879882812e+01
6.022058105468750000e+01
8.430092620849609375e+01
5.948488235473632812e+01
5.393698120117187500e+01
