6.304711914062500000e+01
5.964515686035156250e+01
5.624895477294921875e+01
5.683586502075195312e+01
6.356292343139648438e+01
7.662302398681640625e+01
5.989399719238281250e+01
5.406932449340820312e+01
1.623848724365234375e+02
5.587104415893554688e+01
1.033943939208984375e+02
8.119602203369140625e+01
6.160208129882812500e+01
5.624550247192382812e+01
6.158552932739257812e+01
9.664126586914062500e+01
6.617703247070312500e+01
7.201640319824218750e+01
5.308575057983398438e+01
6.423468780517578125e+01
6.186937332153320312e+01
5.771625137329101562e+01
8.126158905029296875e+01
5.865628051757812500e+01
6.174437332153320312e+01
6.535589599609375000e+01
6.116204452514648438e+01
1.623848724365234375e+02
6.720423126220703125e+01
6.827933502197265625e+01
4.777989196777343750e+01
6.142470550537109375e+01
5.011444854736328125e+01
5.815647506713867188e+01
5.597180938720703125e+01
5.756353378295898438e+01
4.770898056030273438e+01
4.873328018188476562e+01
5.200822448730468750e+01
5.524813842773437500e+01
