T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,FRTT,FCL,Pipeline,Application
.019464802,NA,NA,.016086525,99.035551327,NA,.0002199978,NA,NA,.035551327,Edge-Only,YOLO
.021933014,NA,NA,.015754130,99.037687144,NA,.0002199978,NA,NA,.037687144,Edge-Only,YOLO
.017553838,NA,NA,.015141825,99.032695663,NA,.0002199978,NA,NA,.032695663,Edge-Only,YOLO
