T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,FRTT,FCL,Pipeline,Application
T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,FRTT,FCL,Pipeline,Application
T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,FRTT,FCL,Pipeline,Application
.012640582,NA,NA,.009438808,99.022079390,NA,.0004399956,NA,NA,.022079390,Cloud-Only,YOLO
.008573296,NA,NA,.016442142,99.025015438,NA,.0004399956,NA,NA,.025015438,Cloud-Only,YOLO
.014360956,NA,NA,.011822532,99.026183488,NA,.0004399956,NA,NA,.026183488,Cloud-Only,YOLO
