T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,FRTT,FCL,Pipeline,Application
.325703479,NA,NA,1.047436212,100.373139691,NA,.0002199978,167244,3520,NA,513485.4577343952,3360.5865060544,NA,1.373139691,Edge-Only,YOLO
.913175750,NA,NA,.271515169,100.184690919,NA,.0002199978,145352,3520,NA,159171.9885246624,12964.2848794204,NA,1.184690919,Edge-Only,YOLO
.344229086,NA,NA,.255725926,99.599955012,NA,.0002199978,386692,3520,NA,1123356.5544777933,13764.7365484561,NA,.599955012,Edge-Only,YOLO
